hash_email;hash_phone;client_id_loreal;ville;postal;age;genre;segment_loreal;freq_achat_premium_an;panier_premium_eur;marque_pref;categorie_pref;programme_fidelite;date_1er_achat
bca3d789b495ef7e4430;a2334bb973070dad73f5;LOR-500675;Lyon;69003;75;F;Premium;2.7;112;La Roche-Posay;Soin corps;Oui;2022-10-08
80520bdf4c741a49390c;28293f47b6ce1c2a7342;LOR-500676;Nantes;44000;55;H;Prestige;7.9;226;L'Oréal Paris;Parfum;Non;2025-03-21
704c654fa7e15aeed6ab;ae0035a6d785ca329d0a;LOR-500677;Montpellier;34000;53;F;Premium;3.4;93;Giorgio Armani;Parfum;Non;2022-07-13
e072f2f6462c62e38224;51b150a276578a37723d;LOR-500678;Grenoble;38000;23;F;Premium;2.5;137;Kiehl's;Soin visage;Oui;2023-12-10
954810a66ca9c4e380d5;8a1efdd4deeee3b1a39d;LOR-500679;Strasbourg;67000;50;F;Découverte;0.4;59;Giorgio Armani;Soin visage;Oui;2023-03-24
b5ecdc60eaa2a51d90c8;054c89bd74f69d380d67;LOR-500680;Bordeaux;33000;25;F;Premium;4.3;117;Garnier;Parfum;Oui;2022-03-23
0c37f49bc20c061044ee;e90b12bc7bec6b674f89;LOR-500681;Lyon;69003;50;F;Premium;3.9;132;Garnier;Soin corps;Non;2022-06-14
0e19ac75d5c212500732;7106ac1e74377b1bfc03;LOR-500682;Nice;06000;24;H;Découverte;0.5;54;Yves Saint Laurent;Maquillage;Oui;2022-06-10
beaa953736f5c569f8b2;d1f79b190534b5d8c471;LOR-500683;Nantes;44000;54;H;Standard;2.0;67;Yves Saint Laurent;Solaire;Oui;2022-11-07
f493051fa296924e5311;b690b8267ca4d660db7a;LOR-500684;Toulouse;31000;47;F;Premium;2.7;84;Maybelline;Soin corps;Non;2025-07-19
a54f7f88c14c74136fae;536ad234490d1d7a8008;LOR-500685;Lyon;69003;22;F;Standard;1.7;69;L'Oréal Paris;Soin visage;Oui;2023-10-22
388ea5c1e00ecb7cde5d;b6b48e4d0b59d263dc67;LOR-500686;Nantes;44000;50;F;Prestige;7.1;178;Kiehl's;Cheveux;Non;2023-05-14
269c7667b4110bcfcb75;08edc1b81d14cf1062da;LOR-500687;Lille;59000;30;F;Premium;3.7;112;Yves Saint Laurent;Solaire;Non;2025-07-20
f125a55d2cae02c7014a;a589eba45a0e884959cf;LOR-500688;Marseille;13008;68;F;Premium;3.1;116;Vichy;Cheveux;Oui;2024-06-01
26cd27d26807a72a8042;2163172d2ac5381889a2;LOR-500689;Versailles;78000;32;H;Premium;4.1;151;La Roche-Posay;Cheveux;Oui;2025-11-28
dcaf04422946474f1060;7459049bd41c9a4c96ca;LOR-500690;Nice;06000;35;F;Prestige;6.8;212;Yves Saint Laurent;Soin corps;Oui;2024-01-09
e0df7e836902a20408a1;663c1609fbc4f431ca3a;LOR-500691;Strasbourg;67000;28;F;Premium;3.3;123;Garnier;Soin corps;Oui;2024-05-24
373a788b19aee0ddea04;518f43e176f44fe09b98;LOR-500692;Nice;06000;35;H;Standard;1.4;69;L'Oréal Paris;Soin corps;Oui;2025-12-04
05e8cd16f3d0a8af6fb2;24f33ed38aa41339a043;LOR-500693;Saint-Denis;93200;30;F;Premium;3.6;154;L'Oréal Paris;Cheveux;Oui;2022-02-01
e677ef61eb2ae7d599a8;b5634d4f7d1f6a107629;LOR-500694;Rennes;35000;60;H;Découverte;1.0;45;La Roche-Posay;Soin corps;Oui;2024-01-21
2969c4c1c1cfd22ffc06;3d27f1f0b7821720931b;LOR-500695;Bordeaux;33000;33;F;Premium;3.3;142;Kiehl's;Maquillage;Oui;2023-06-20
9138ef7701a12edd9a32;521069e588d7ea0daae7;LOR-500696;Montpellier;34000;39;H;Découverte;0.9;21;La Roche-Posay;Soin corps;Oui;2023-08-11
ac68312d4382640b7df1;ebb6743e8575b25e6c1b;LOR-500697;Saint-Denis;93200;19;F;Premium;3.8;135;Garnier;Cheveux;Oui;2024-08-04
3915b2dbc24466f486d2;b867fa3c3fbae32ed7c4;LOR-500698;Nantes;44000;60;F;Premium;2.3;148;Kiehl's;Soin corps;Oui;2022-11-14
0abfe8d9bd96616e9e5f;2ed69cb74f0b9b7c983a;LOR-500699;Montpellier;34000;49;H;Standard;1.5;90;Vichy;Maquillage;Oui;2024-04-01
8280f62d5a4032f6dd1a;14444a3c078d0512dc30;LOR-500700;Lille;59000;43;H;Standard;1.8;59;Yves Saint Laurent;Cheveux;Non;2023-01-25
c131ed65cd299fc4b361;a68db6316277cf1a835c;LOR-500701;Nantes;44000;37;F;Premium;4.1;138;Maybelline;Soin visage;Oui;2025-06-14
aaba60fa30f376d2f6d5;3a181c15ba27e5818e53;LOR-500702;Bordeaux;33000;56;F;Premium;3.9;107;Vichy;Cheveux;Non;2025-12-24
6c30f065da17cf932bc1;28a73eac2d7dd9a54693;LOR-500703;Lyon;69003;42;H;Standard;1.6;63;Maybelline;Solaire;Non;2022-08-08
0dc16b723545079a9317;4bf8cb242153e5626da1;LOR-500704;Boulogne;92100;45;F;Standard;1.8;78;Kiehl's;Soin corps;Oui;2025-08-18
bd179b5752c769de49bb;bc3a10eceee932c75deb;LOR-500705;Bordeaux;33000;36;H;Premium;3.5;142;Maybelline;Parfum;Non;2024-11-10
d085fcf78e6e55fa4727;ff95c80a1948846c47c9;LOR-500706;Versailles;78000;35;H;Standard;1.7;63;L'Oréal Paris;Soin visage;Oui;2025-07-15
cc5de80ce6932b2f8dfd;20c534640ec84e096c6b;LOR-500707;Lyon;69003;32;H;Premium;2.1;133;L'Oréal Paris;Cheveux;Oui;2024-04-10
90d09bf760087aa9f388;4659eff3825cf011a4c1;LOR-500708;Versailles;78000;49;F;Prestige;5.6;155;Lancôme;Solaire;Non;2022-10-28
94abeed136a8bb508783;5bd412a90ce96fbb0cb4;LOR-500709;Grenoble;38000;61;F;Premium;3.0;110;L'Oréal Paris;Parfum;Oui;2024-11-22
0bce8f8ce5756d0b872e;4b43d39090a38f853113;LOR-500710;Montpellier;34000;32;F;Premium;4.4;132;Lancôme;Soin visage;Oui;2025-01-28
e83089687b7cdb47dda9;c94d405cd34eb0d733b1;LOR-500711;Lyon;69003;62;F;Découverte;0.9;46;Yves Saint Laurent;Cheveux;Non;2025-06-03
e9274d6298baf185c751;8cb6afdb783d4617b0f6;LOR-500712;Lyon;69003;51;F;Prestige;4.5;254;L'Oréal Paris;Solaire;Oui;2025-08-14
4c5082677684c7a9e191;70abd370846b9511bfcb;LOR-500713;Grenoble;38000;30;F;Découverte;0.6;49;Vichy;Soin corps;Non;2025-09-05
cb6ca7ff86e8439b46ba;a67f6fe560d8250010b7;LOR-500714;Strasbourg;67000;30;H;Standard;1.0;58;Yves Saint Laurent;Parfum;Non;2023-12-08
4b1a73f6cd83b5cc491c;d5299318d58a745aa56c;LOR-500715;Saint-Denis;93200;24;F;Standard;1.6;55;Maybelline;Solaire;Oui;2025-03-05
5bfc31cd774890f6afa7;5753d5cbf740b08f7875;LOR-500716;Bordeaux;33000;30;H;Prestige;4.3;236;Maybelline;Maquillage;Oui;2022-05-15
67166672de2ec77f3e58;092087b939255609e37b;LOR-500717;Nice;06000;53;F;Standard;1.3;47;L'Oréal Paris;Parfum;Oui;2022-12-28
33ffe984df5d72588175;d91ec3e262506385ec70;LOR-500718;Nantes;44000;47;F;Standard;1.4;69;L'Oréal Paris;Soin corps;Oui;2024-02-07
9d2057eebb5fd875c30a;73206a1b1b4016860283;LOR-500719;Toulouse;31000;54;F;Prestige;5.0;176;L'Oréal Paris;Soin corps;Oui;2022-06-07
f7fea958afa83ad681f1;38ac5a5fccd990014f9c;LOR-500720;Lille;59000;67;F;Découverte;0.4;58;La Roche-Posay;Cheveux;Non;2022-10-17
b015782b897b65cef62e;71a82bec0fad57596e38;LOR-500721;Versailles;78000;45;H;Premium;4.0;128;Garnier;Soin visage;Oui;2025-06-25
a060e951aa3e014a250c;09620a2b81a6be0e0511;LOR-500722;Lyon;69003;18;H;Standard;1.8;83;Garnier;Solaire;Oui;2022-04-18
7cd6ab3c96d45bd60373;1780c6a221f165de1715;LOR-500723;Grenoble;38000;30;H;Prestige;5.3;184;La Roche-Posay;Cheveux;Oui;2023-01-27
a8e9eefb34e9577cb925;55ad09ecdd90f9a7667d;LOR-500724;Bordeaux;33000;64;H;Standard;1.4;40;Vichy;Soin visage;Oui;2023-02-11
0fe7f395161100e74f06;352bb6644e791099939b;LOR-500725;Versailles;78000;44;F;Découverte;0.3;23;L'Oréal Paris;Parfum;Oui;2025-08-18
30aa5b711410f1ef018b;50fe309469ba3b726a74;LOR-500726;Bordeaux;33000;25;H;Prestige;7.6;244;La Roche-Posay;Parfum;Oui;2025-12-27
d93f1ade4bc200a6ba1c;fc8832f1c4b9a1ffa051;LOR-500727;Nice;06000;31;H;Standard;1.2;82;Yves Saint Laurent;Maquillage;Oui;2024-06-05
b382e850e826fad1b657;be9ed74d6b2cb4b4e5e5;LOR-500728;Boulogne;92100;45;H;Prestige;5.5;166;Vichy;Solaire;Oui;2022-01-02
a92c5405dedb5f6c5474;b6bcefe0df6910ddc4c2;LOR-500729;Nantes;44000;30;F;Découverte;0.7;27;Garnier;Maquillage;Oui;2023-03-22
02b298acfdc94d47bd93;d4f64d02bf172e8f7c96;LOR-500730;Marseille;13008;73;F;Prestige;8.1;237;Lancôme;Cheveux;Oui;2024-08-19
7aa819884aaaa3343797;5f4020cb0c0ccdb45c5b;LOR-500731;Versailles;78000;26;F;Standard;0.8;66;Kiehl's;Cheveux;Non;2025-01-23
c1d849465150dab3b098;5e2eac0db2e1dcb27004;LOR-500732;Rennes;35000;37;H;Premium;2.1;151;Kiehl's;Parfum;Oui;2025-02-05
d7a2c7581779341a2333;a8302deaf2c8a086af09;LOR-500733;Grenoble;38000;27;H;Standard;1.9;86;Kiehl's;Solaire;Non;2025-01-26
8d755949a037c014c6e2;b7e4f96786e3fa0fdd2c;LOR-500734;Saint-Denis;93200;60;F;Premium;2.1;81;L'Oréal Paris;Soin corps;Oui;2025-07-23
f7fe9e5cff2746ea4e67;e73f57fb1bb0d1239e8a;LOR-500735;Strasbourg;67000;48;H;Découverte;0.5;57;La Roche-Posay;Soin corps;Oui;2024-04-02
9b82d9adb076bd434120;3416958a4d490ad6dfa2;LOR-500736;Strasbourg;67000;34;H;Prestige;5.9;196;Garnier;Cheveux;Oui;2025-06-14
f6858dfd250850d0b000;80900e9fc92e15bbe059;LOR-500737;Boulogne;92100;25;F;Standard;1.8;61;Kiehl's;Cheveux;Oui;2022-02-26
c5a582b0566e017c3643;e095c6c0f98d5b811a1b;LOR-500738;Boulogne;92100;66;H;Standard;1.9;77;Yves Saint Laurent;Cheveux;Non;2022-04-17
323570cc60b8af8f151d;7dc4efdd68f8d2d866a3;LOR-500739;Grenoble;38000;31;F;Prestige;5.6;273;Giorgio Armani;Cheveux;Oui;2024-05-03
acf3c9d540954daf2ee3;03bcc45dc25a8ab09c8a;LOR-500740;Marseille;13008;50;H;Standard;1.8;54;Garnier;Maquillage;Non;2024-02-24
6ace976fd8ea996b2413;75fdb96a9d41d3cf7fce;LOR-500741;Versailles;78000;53;H;Premium;2.1;130;Garnier;Parfum;Non;2025-11-17
d3d896e196c219369a38;6db40d51ac41597f6159;LOR-500742;Montpellier;34000;48;F;Standard;1.3;58;Kiehl's;Maquillage;Non;2023-12-18
7ec322823c653c00cd2b;f779d167f7b00e2c4bc5;LOR-500743;Strasbourg;67000;60;H;Découverte;0.5;52;La Roche-Posay;Soin corps;Non;2024-11-27
ea4f6088e569189c4e39;0cde104aa51f9595209b;LOR-500744;Toulouse;31000;35;F;Premium;3.6;115;Maybelline;Parfum;Non;2024-10-11
847d98b386b65af7b616;531efdb61459c8e9c345;LOR-500745;Montpellier;34000;31;F;Standard;1.1;55;La Roche-Posay;Cheveux;Non;2023-09-23
4bead431b77931156cf9;da2045f043406150a932;LOR-500746;Montpellier;34000;44;H;Standard;2.0;68;Kiehl's;Soin corps;Oui;2024-02-27
aef7f6fb39961d80ad31;a7b03705b9b1d6c9eda2;LOR-500747;Lille;59000;42;H;Standard;1.4;74;La Roche-Posay;Soin visage;Oui;2025-05-04
2e2c484383ed2175e43c;116b7f33ccd318688ad8;LOR-500748;Grenoble;38000;30;F;Standard;1.1;48;Garnier;Maquillage;Oui;2022-07-26
b5f349815b9dc1a40674;dda4ee9a1430b0b82801;LOR-500749;Marseille;13008;29;F;Premium;3.9;102;Garnier;Parfum;Non;2023-05-25
b2ee8b9593c703a833f6;cfd6efd18e9e3b77b820;LOR-500750;Lyon;69003;40;H;Standard;1.5;62;Garnier;Soin visage;Oui;2022-04-07
5bbd2ad976545f8729a1;514bc88bd78f5d296c0c;LOR-500751;Nantes;44000;63;H;Découverte;0.9;53;Vichy;Solaire;Oui;2022-06-11
5dc5660b9dc89410a6d6;ea766f37e4634e0b2d5f;LOR-500752;Rennes;35000;62;F;Premium;2.0;85;L'Oréal Paris;Solaire;Oui;2023-08-05
800638f4540b4b550ad1;de5df7b6216cc915c5f8;LOR-500753;Lyon;69003;46;F;Prestige;5.7;216;Kiehl's;Solaire;Non;2024-07-15
aed0f391247fa8673ad5;66b4322c3f3e95126ba5;LOR-500754;Grenoble;38000;25;F;Standard;1.4;57;Giorgio Armani;Cheveux;Oui;2022-11-16
770a1859fa3cc27f0d9e;dbf0a788a2bd76aed3af;LOR-500755;Nice;06000;35;F;Premium;3.4;133;La Roche-Posay;Soin corps;Oui;2024-05-24
efb71d9c840b06c40cca;f0af1a04baaeb51ee42f;LOR-500756;Grenoble;38000;75;F;Premium;3.5;90;Yves Saint Laurent;Cheveux;Non;2022-08-16
9de2418d58cb801e464c;636abb5889a2f1098013;LOR-500757;Lille;59000;34;H;Premium;3.4;157;Giorgio Armani;Solaire;Oui;2025-05-20
eed7be01bb91d61d36e5;7f78e0cfa8236c87d479;LOR-500758;Rennes;35000;57;H;Premium;3.7;153;Maybelline;Soin corps;Oui;2025-06-19
c2be79951f2df3eebc04;c17ac0eee7e64158b046;LOR-500759;Strasbourg;67000;43;H;Découverte;0.7;47;Maybelline;Solaire;Oui;2022-06-28
15c90e029aa8e8367df9;7b52ef106e0b04195270;LOR-500760;Rennes;35000;31;F;Premium;4.4;158;Vichy;Solaire;Oui;2024-02-12
4769d4251cf8fb5422e0;9e72f4c4a317d93cd9e9;LOR-500761;Rennes;35000;19;H;Premium;3.2;95;Maybelline;Maquillage;Oui;2024-04-22
7d16a230a05d1813a25f;aaff2ab67bd6c6db9ae6;LOR-500762;Lille;59000;69;H;Prestige;8.5;230;Vichy;Parfum;Oui;2023-06-09
0ff1ba0b0c33a5e6bf7c;04e371617db0e44d09c7;LOR-500763;Montpellier;34000;37;H;Standard;0.9;48;La Roche-Posay;Maquillage;Oui;2023-09-12
d6f34e413a0d7912f1e8;e2fc064ae5921c431e85;LOR-500764;Bordeaux;33000;46;F;Découverte;0.8;58;Maybelline;Parfum;Non;2022-11-14
67148d78d16d41164d6e;421671c08cbfb5d416c7;LOR-500765;Nantes;44000;38;F;Premium;4.2;95;Kiehl's;Maquillage;Oui;2024-08-01
5e654f87728d3daaed3c;2bcf2a317440c67871aa;LOR-500766;Montpellier;34000;67;H;Premium;2.6;92;Maybelline;Solaire;Non;2023-05-04
24a6ee24c406af0ef7ac;ff80c878c5456ba8f88f;LOR-500767;Grenoble;38000;64;H;Premium;3.4;143;Vichy;Soin visage;Oui;2025-01-07
0231b7b41fc7ef094716;63f7d68c892d805d01a0;LOR-500768;Rennes;35000;19;H;Standard;1.4;83;Lancôme;Soin corps;Oui;2024-10-02
2b9018f8dee60b2473d5;2daf4c946cf89dae09d9;LOR-500769;Lyon;69003;42;F;Premium;3.5;130;La Roche-Posay;Cheveux;Oui;2025-08-13
73098e4b3f6625fdc629;a2417c1417326903013f;LOR-500770;Nice;06000;47;H;Standard;1.3;80;Vichy;Soin visage;Oui;2022-08-05
7de83bd1a3c1e018f1fe;9fbb1dae66e61ca2621a;LOR-500771;Nice;06000;51;F;Premium;2.7;93;Lancôme;Soin visage;Oui;2023-01-20
20f45680f26b9d045b4f;1a686d6a407ec1b027c8;LOR-500772;Lille;59000;45;F;Premium;2.4;135;Maybelline;Solaire;Non;2025-08-25
d927b25b66109ee82929;745086055b0eec572a25;LOR-500773;Versailles;78000;25;F;Standard;1.4;64;La Roche-Posay;Solaire;Oui;2024-09-27
9769d14981e025d7aa0b;edfa4290bb35b792370f;LOR-500774;Versailles;78000;32;F;Premium;3.3;110;L'Oréal Paris;Solaire;Oui;2023-09-28
9029a1cffaec46ebd729;ff52d7407a71cb70d04a;LOR-500775;Lyon;69003;29;H;Standard;0.9;85;L'Oréal Paris;Solaire;Non;2023-06-28
8750c8d2335b86ee4d3f;4a3ac9107116c8d6960c;LOR-500776;Saint-Denis;93200;46;F;Premium;4.3;152;La Roche-Posay;Cheveux;Oui;2025-06-15
c0f766aa00f2f57f7cb9;534fe5fa9aac1fa6cc0f;LOR-500777;Bordeaux;33000;29;F;Découverte;0.8;40;L'Oréal Paris;Soin visage;Oui;2022-12-18
96cfc6027105c86e8ee0;33515efb36fb1607a830;LOR-500778;Montpellier;34000;52;F;Standard;0.9;67;La Roche-Posay;Maquillage;Oui;2023-09-27
c8ca15f47374fbf3cc80;65753b6d41c35c72e3e4;LOR-500779;Strasbourg;67000;41;H;Standard;1.1;54;L'Oréal Paris;Soin corps;Oui;2024-07-22
d78da0647c9073262882;48d008b1591079b0878f;LOR-500780;Boulogne;92100;36;H;Premium;2.2;121;Yves Saint Laurent;Soin visage;Oui;2025-03-18
bf080b3d5d42dc1de949;7e9e43ea98ce75683954;LOR-500781;Paris;75012;74;F;Premium;2.5;117;Lancôme;Soin corps;Non;2025-07-04
acee6797d9c8b3174d18;925fb21856a3af9d9eac;LOR-500782;Grenoble;38000;31;H;Découverte;0.7;50;Yves Saint Laurent;Solaire;Oui;2023-02-16
3f59c8e59439d8d6a5cc;fe0fa4d3645e66c94b35;LOR-500783;Saint-Denis;93200;37;F;Premium;3.3;93;Giorgio Armani;Soin visage;Oui;2023-07-28
a5fcbc1e63f35d2ed957;f41bb9ea9ed894cce1e9;LOR-500784;Nantes;44000;47;H;Premium;3.0;155;Lancôme;Parfum;Non;2023-10-22
0ed830b57c1914ffd760;7f9b0a94c056e7d6761c;LOR-500785;Toulouse;31000;50;F;Prestige;7.9;284;L'Oréal Paris;Maquillage;Oui;2022-12-20
7b9fb01a2afa7d9fc3b2;b91fa9f9c32128df7a51;LOR-500786;Strasbourg;67000;69;F;Premium;3.4;92;Kiehl's;Cheveux;Oui;2025-01-15
679dad2a10839fbb87b5;8bdbf59cd856bb3ce544;LOR-500787;Marseille;13008;63;F;Premium;2.8;97;Vichy;Soin visage;Oui;2023-02-14
dcd391cd324c628994ca;869a5f23117a494860ae;LOR-500788;Saint-Denis;93200;36;H;Standard;1.6;35;Giorgio Armani;Maquillage;Oui;2023-09-27
59dc1587f528d07ab837;87d74fcf293f92d562d2;LOR-500789;Saint-Denis;93200;36;F;Premium;3.6;110;Yves Saint Laurent;Soin corps;Oui;2024-05-13
15634e07e65d91b6f58c;221c67dab12582ac9db1;LOR-500790;Marseille;13008;18;H;Standard;0.9;38;Garnier;Maquillage;Oui;2022-10-11
4afb31c1bad30edac4e0;7c4e3d2df66de5fead26;LOR-500791;Rennes;35000;60;F;Premium;3.5;123;Yves Saint Laurent;Soin corps;Oui;2022-08-23
e4786d6fb0de79a1b3b5;8b02e6f34fa52d872c3e;LOR-500792;Bordeaux;33000;35;F;Prestige;4.2;286;Vichy;Soin visage;Oui;2022-07-09
9b82676d4f2344b7c359;e93c48720d21e932d010;LOR-500793;Bordeaux;33000;37;F;Premium;3.6;137;Yves Saint Laurent;Cheveux;Oui;2025-08-15
6281c76fc28c69bdee60;ef8232b7a824f27a0475;LOR-500794;Montpellier;34000;40;H;Découverte;0.5;49;Giorgio Armani;Soin visage;Non;2025-04-02
622edf2eb9e0fe5bb3be;a61ae72a0e4720c844bb;LOR-500795;Boulogne;92100;30;H;Premium;3.5;122;L'Oréal Paris;Parfum;Oui;2022-05-18
1a1d66db225662458375;cb615fa30a5a764186d5;LOR-500796;Strasbourg;67000;27;F;Premium;2.1;107;Yves Saint Laurent;Parfum;Oui;2022-06-28
e5409ee1a4c45da3bef8;deae9a94b3462b13c792;LOR-500797;Versailles;78000;50;H;Premium;3.1;154;Maybelline;Soin corps;Oui;2022-02-02
364f0d631fa5679591c3;11e1af97255b0779565d;LOR-500798;Rennes;35000;37;F;Premium;3.2;124;Kiehl's;Cheveux;Non;2025-03-06
8989a07e420d1ecda693;e83bf148a99a5fcfc507;LOR-500799;Nice;06000;25;F;Premium;2.7;106;Garnier;Parfum;Non;2025-09-28
9506fd3b4515aed7836b;9cec446be0a2852a70c4;LOR-500800;Lyon;69003;70;F;Premium;4.1;103;Giorgio Armani;Cheveux;Oui;2025-09-16
