hash_email;hash_phone;client_id_carrefour;ville;postal;region;age;genre;segment_carrefour;panier_moy_eur;visites_par_mois;derniere_visite;anciennete_mois;rayon_pref
62b590f7d5cfc049a482;bdcd374d84dd89ef4ad5;CAR-100659;Paris;75012;Île-de-France;38;F;Occasionnel;69;0.5;2026-02-26;124;Bébé-Enfant
54d46297bcd748b15ea8;f8f7fce7d5daf04b55d7;CAR-100660;Rennes;35000;Bretagne;41;H;Occasionnel;36;1.0;2026-03-27;100;Alimentaire
f1076ee02b3d99718cba;d91dafec0efd8315f9fb;CAR-100661;Lyon;69003;Auvergne-Rhône-Alpes;43;F;Nouveau;54;1.0;2026-01-31;100;Jardin
44fd51e4297dad212143;7880e1a165611085fac6;CAR-100662;Nantes;44000;Pays de la Loire;64;F;Fidèle;135;3.6;2026-03-18;5;Jardin
0237e14a74b1c84365e5;7c799128f19655477794;CAR-100663;Boulogne;92100;Île-de-France;32;F;Fidèle;139;2.9;2026-01-21;170;Jardin
a3f819672db08b5640e8;dd856bf8d6f672804da4;CAR-100664;Bordeaux;33000;Nouvelle-Aquitaine;52;H;VIP;329;6.0;2026-01-13;87;Électronique
eee88b5a223386405104;2b1835bde49d45907f9a;CAR-100665;Boulogne;92100;Île-de-France;73;H;VIP;219;5.9;2026-03-08;99;Alimentaire
16008c225a02479aeca8;21ad768d230ee75374e3;CAR-100666;Boulogne;92100;Île-de-France;47;H;Fidèle;118;2.5;2026-03-16;28;Hygiène-Beauté
80a77c9cd3bec259c1ad;327eb88812e66b27cbdc;CAR-100667;Boulogne;92100;Île-de-France;56;F;Fidèle;147;3.6;2026-01-01;97;Jardin
7f41005a4f58cb3d369a;528ade389207100741dd;CAR-100668;Boulogne;92100;Île-de-France;36;F;Occasionnel;32;0.6;2026-01-04;94;Électronique
2bb3fb90398987f00c19;0d0132fa292bddaeeaba;CAR-100669;Strasbourg;67000;Grand Est;29;F;Fidèle;92;3.1;2026-02-11;145;Maison
7d7fefcde5edb22d4357;f8132e08d9bf6df01528;CAR-100670;Grenoble;38000;Auvergne-Rhône-Alpes;38;H;Fidèle;149;2.5;2026-02-08;5;Maison
f799c677230f6e4889a3;76088d1ccec0c0c4debe;CAR-100671;Lille;59000;Hauts-de-France;21;H;VIP;183;5.1;2025-12-03;65;Bébé-Enfant
3b422c9876bef11a3699;8f6b1c3824f61efbe6a2;CAR-100672;Montpellier;34000;Occitanie;43;F;Fidèle;99;2.4;2026-01-20;21;Hygiène-Beauté
342e555aa419ed41c3a4;4ba0ab3f3157666cb5e3;CAR-100673;Montpellier;34000;Occitanie;28;F;Occasionnel;78;0.6;2025-12-24;108;Bébé-Enfant
6683b82065e3af05896e;dd602e002b53e61d6da8;CAR-100674;Paris;75012;Île-de-France;23;H;Occasionnel;46;1.8;2026-03-06;174;Jardin
2b9018f8dee60b2473d5;2daf4c946cf89dae09d9;CAR-100675;Boulogne;92100;Île-de-France;42;F;Nouveau;34;1.2;2026-02-06;168;Bébé-Enfant
2e540d1143d0b2ef957b;7a760e070a761d3c7cc2;CAR-100676;Lyon;69003;Auvergne-Rhône-Alpes;53;F;Occasionnel;68;1.1;2026-01-18;24;Jardin
1a50996668192ebbf8ea;1adcecdb65c16675c11b;CAR-100677;Boulogne;92100;Île-de-France;50;H;Nouveau;22;1.2;2026-02-15;80;Bébé-Enfant
c4f2d758e39850104404;aa579120eb7ef1b62c3b;CAR-100678;Strasbourg;67000;Grand Est;55;F;Occasionnel;60;1.8;2025-12-02;177;Mode
cbe67b834c537583339a;6f2aaede1d624d9ff193;CAR-100679;Montpellier;34000;Occitanie;62;H;Occasionnel;60;1.0;2026-03-22;67;Jardin
a1aba7960b82281b7321;f9de5fa33ac617319ddb;CAR-100680;Toulouse;31000;Occitanie;69;F;Fidèle;111;3.9;2026-02-14;81;Hygiène-Beauté
320f53f6d66628506c45;e04cb6ca4a23a56de9a1;CAR-100681;Boulogne;92100;Île-de-France;55;H;Occasionnel;56;1.5;2025-12-20;38;Bébé-Enfant
d77c47e6302b1a97eda2;baf7f6a1f99595916434;CAR-100682;Nice;06000;PACA;35;H;Occasionnel;73;1.0;2026-01-23;47;Alimentaire
a6262a824dd61d65062d;8c2e806daeddddf94712;CAR-100683;Versailles;78000;Île-de-France;40;H;Occasionnel;45;1.0;2026-01-26;98;Hygiène-Beauté
89be6a1d42f9072314a6;5745079182ce402bdfc1;CAR-100684;Nantes;44000;Pays de la Loire;43;F;Fidèle;147;2.5;2025-12-16;143;Électronique
4fc02749524c10af114f;d3ef68853e5844763023;CAR-100685;Nice;06000;PACA;72;F;VIP;228;5.8;2026-02-05;53;Maison
c372ad6095d0bb1eb6fe;5851f317e0d58080eaf1;CAR-100686;Lyon;69003;Auvergne-Rhône-Alpes;59;F;VIP;289;4.4;2026-02-12;16;Alimentaire
540821295e2c14fa5cd7;880ee0ef676ab3b7f816;CAR-100687;Toulouse;31000;Occitanie;39;F;Occasionnel;65;1.9;2026-03-25;172;Mode
aad3e6781eb069791f85;def847155904b7b963eb;CAR-100688;Nice;06000;PACA;52;F;VIP;208;5.1;2025-12-24;71;Mode
2ee4918f3dc41de2b8bf;91cf785c7831be5349cd;CAR-100689;Nantes;44000;Pays de la Loire;40;H;Fidèle;94;3.5;2026-03-04;141;Mode
8280f62d5a4032f6dd1a;14444a3c078d0512dc30;CAR-100690;Toulouse;31000;Occitanie;43;H;VIP;221;6.5;2025-12-12;107;Hygiène-Beauté
bd9f2bb06a451011a0d8;64617efaa3d26b008d96;CAR-100691;Saint-Denis;93200;Île-de-France;59;H;Fidèle;96;2.0;2026-01-13;101;Électronique
7d05b7aa33886877518c;b9413bb3cda900aadb68;CAR-100692;Versailles;78000;Île-de-France;48;F;Fidèle;85;2.3;2026-02-10;8;Mode
a85af9d954739cc2eeb0;bef1f26f7ab5d68e568d;CAR-100693;Nice;06000;PACA;40;F;Occasionnel;61;1.0;2026-02-09;116;Mode
2d8d313fa08a0bb0d644;7fe7c4959aa982968ad3;CAR-100694;Toulouse;31000;Occitanie;35;F;Fidèle;165;3.4;2026-02-18;93;Électronique
a1e0212d8b7f23a4e7ae;e0da4f3f30c145085f08;CAR-100695;Montpellier;34000;Occitanie;45;F;Fidèle;104;3.9;2025-12-31;19;Électronique
25cc80eacd2e22fd77ef;0a42056971d1a74bf825;CAR-100696;Nantes;44000;Pays de la Loire;66;H;Occasionnel;66;1.2;2026-03-19;114;Maison
b6a3da54d0b9337e29a0;c8fd8d68f00bbbf5ea87;CAR-100697;Strasbourg;67000;Grand Est;54;F;Fidèle;121;2.4;2025-12-17;53;Bébé-Enfant
fe31e6b93a215b7f1595;3876a21d2b5234bf0394;CAR-100698;Strasbourg;67000;Grand Est;70;F;VIP;277;4.9;2026-03-24;67;Alimentaire
d1a8123821fbaf574c6c;6a1faf0a62e0333bdf75;CAR-100699;Nantes;44000;Pays de la Loire;67;F;Occasionnel;39;1.8;2026-02-19;45;Mode
812efd754b8d66e2c5e1;14503f961808e3f5af85;CAR-100700;Marseille;13008;PACA;34;H;VIP;203;6.6;2026-02-22;143;Électronique
755589e99a8790045f34;4c3a6fd8e500c436fec2;CAR-100701;Versailles;78000;Île-de-France;25;F;Nouveau;32;0.5;2026-03-08;139;Alimentaire
3b08343c520169d83e31;b9c576cad1ac3c72a717;CAR-100702;Lille;59000;Hauts-de-France;42;F;Occasionnel;53;0.8;2025-12-11;46;Bébé-Enfant
0077172b008bd8e94cbe;4a230663ad880f29aae9;CAR-100703;Toulouse;31000;Occitanie;44;H;Fidèle;139;2.3;2025-12-10;158;Bébé-Enfant
f3b9e1310c16fb252831;1b3d0e1ee3a650f6d202;CAR-100704;Versailles;78000;Île-de-France;36;H;Fidèle;134;2.2;2026-03-25;20;Électronique
15f16d64e90a894a944a;c9dfeaeda8d4a553891a;CAR-100705;Strasbourg;67000;Grand Est;48;F;Fidèle;133;2.8;2026-01-30;168;Mode
7b113d096a4b4295290b;79b5f48bed08e496e3ac;CAR-100706;Saint-Denis;93200;Île-de-France;67;F;Fidèle;148;2.5;2026-01-26;35;Bébé-Enfant
6a4e7a8de633e89b52d2;27357d4e82fb7a7ad6a7;CAR-100707;Paris;75012;Île-de-France;42;F;VIP;198;4.5;2026-02-18;127;Hygiène-Beauté
f530cd3673dba113fe63;db217681b4b84817e82a;CAR-100708;Marseille;13008;PACA;54;H;Occasionnel;79;1.4;2026-01-06;80;Électronique
8487ff4eae468aad296e;c36634415c8473569bff;CAR-100709;Rennes;35000;Bretagne;53;F;Fidèle;104;2.9;2026-03-14;109;Alimentaire
9337de7b95ee9acd7a54;a41a163bbcc2d8821677;CAR-100710;Saint-Denis;93200;Île-de-France;73;H;Fidèle;156;2.7;2026-02-03;22;Mode
f7fea958afa83ad681f1;38ac5a5fccd990014f9c;CAR-100711;Toulouse;31000;Occitanie;67;F;Fidèle;145;3.7;2026-02-19;132;Hygiène-Beauté
227c8303b5ceaf2bffa4;0033b50f84d1c5eaca19;CAR-100712;Lille;59000;Hauts-de-France;57;F;VIP;205;6.2;2026-03-27;117;Électronique
fbee12e49b6a5824429c;b0adf8a08f6f431dec61;CAR-100713;Boulogne;92100;Île-de-France;67;F;Fidèle;133;2.7;2026-02-02;127;Électronique
b236e2e37a359427782a;b4cd01431e40a888e5de;CAR-100714;Boulogne;92100;Île-de-France;28;F;Occasionnel;79;0.6;2025-12-15;99;Maison
f6c9119c4a64f7d7f58c;c84cbe74b884b6a56dca;CAR-100715;Nantes;44000;Pays de la Loire;49;F;Occasionnel;76;1.9;2026-02-23;103;Hygiène-Beauté
768fe11edb3970e8561c;1c0b12bb3fd9ef7e8dd5;CAR-100716;Nantes;44000;Pays de la Loire;56;H;VIP;257;5.7;2026-01-19;148;Maison
b74763eed2a4eefa089e;0dc09e8cd64a7a286999;CAR-100717;Rennes;35000;Bretagne;18;F;Nouveau;30;0.3;2025-12-03;45;Jardin
f991ceb346f804461a2a;3f08112e6d44da041ef5;CAR-100718;Bordeaux;33000;Nouvelle-Aquitaine;54;H;Fidèle;160;4.0;2026-01-16;145;Mode
9e2f407cefc7264b7de8;5b5c953d97a25e605dc5;CAR-100719;Montpellier;34000;Occitanie;58;F;Nouveau;40;1.0;2026-02-23;155;Bébé-Enfant
0b71a0ec3fe6afe6e833;3c726fe97a3a92480226;CAR-100720;Grenoble;38000;Auvergne-Rhône-Alpes;31;F;Nouveau;47;0.8;2026-02-07;16;Mode
00e41fb46133eab7b578;7fa2d31a60861e03761c;CAR-100721;Boulogne;92100;Île-de-France;24;F;Fidèle;88;3.6;2026-03-11;28;Jardin
6c78b3674eb6640c18fa;4cce95e6019ad0bb9473;CAR-100722;Rennes;35000;Bretagne;25;F;Occasionnel;77;0.6;2025-12-02;172;Alimentaire
07111ba780d645ee08a7;667ce7ec0d0d6fd82b57;CAR-100723;Lyon;69003;Auvergne-Rhône-Alpes;42;H;Occasionnel;55;0.5;2026-02-19;63;Électronique
7352fd8e6507433c3048;106af8a8a99162acd215;CAR-100724;Marseille;13008;PACA;43;H;Occasionnel;67;0.9;2026-02-15;43;Mode
c0e8b8d354309632545d;1d8f6c16cb870fa9bbdd;CAR-100725;Boulogne;92100;Île-de-France;21;H;Fidèle;85;3.5;2026-03-19;168;Hygiène-Beauté
88ab7dc6dd0db3722864;44c54cf1e475e8c3d8d8;CAR-100726;Saint-Denis;93200;Île-de-France;64;F;Nouveau;22;1.1;2025-12-31;94;Jardin
5fbdeb9d52285d7bcc68;27937454ca4c7cf758d8;CAR-100727;Paris;75012;Île-de-France;36;H;Occasionnel;49;0.6;2025-12-15;52;Bébé-Enfant
7d16a9b2695ea30d94a4;4398cc4476461ec06155;CAR-100728;Nice;06000;PACA;35;F;Fidèle;180;2.6;2026-02-22;38;Alimentaire
374111d822884fddc154;74c174049420adef933a;CAR-100729;Paris;75012;Île-de-France;53;H;Fidèle;95;2.2;2026-02-08;89;Jardin
6ace976fd8ea996b2413;75fdb96a9d41d3cf7fce;CAR-100730;Nantes;44000;Pays de la Loire;53;H;Fidèle;178;2.6;2025-12-17;63;Bébé-Enfant
4101b6aef637808932b6;fec3f3785377bb4e8713;CAR-100731;Nice;06000;PACA;68;H;Nouveau;33;0.3;2025-12-08;33;Hygiène-Beauté
7aa819884aaaa3343797;5f4020cb0c0ccdb45c5b;CAR-100732;Grenoble;38000;Auvergne-Rhône-Alpes;26;F;VIP;294;4.3;2026-01-28;114;Électronique
7ec322823c653c00cd2b;f779d167f7b00e2c4bc5;CAR-100733;Marseille;13008;PACA;60;H;Fidèle;168;2.4;2026-02-08;52;Maison
e163047ea33ae852ced9;513a2419146a2b2b7f7d;CAR-100734;Grenoble;38000;Auvergne-Rhône-Alpes;61;F;VIP;188;4.7;2025-12-10;85;Électronique
ac19dd97da0dab2b0c98;81e693a744e8f70f1168;CAR-100735;Marseille;13008;PACA;67;H;Fidèle;170;3.9;2026-03-30;45;Maison
d140c4839dd0e45f0a6e;d2370cbe3e9e9527d44c;CAR-100736;Boulogne;92100;Île-de-France;49;F;Fidèle;117;2.5;2026-03-05;49;Électronique
4829843186b4fc0d5898;5b629a1b2e10bcbd09e4;CAR-100737;Versailles;78000;Île-de-France;59;F;VIP;182;5.4;2025-12-15;131;Hygiène-Beauté
7ba91b1d10849d20c55c;79caf029e4177606bf2f;CAR-100738;Nice;06000;PACA;37;F;Fidèle;162;2.5;2026-01-11;159;Hygiène-Beauté
a44d930fd8a0860dc8d1;2d35077387fe5662b4c8;CAR-100739;Lille;59000;Hauts-de-France;41;F;Fidèle;133;3.1;2026-03-28;107;Mode
0533523bda2aad73bbea;2d8846f66950a3bb2ad8;CAR-100740;Nice;06000;PACA;33;F;Occasionnel;56;0.8;2026-03-02;118;Maison
73098e4b3f6625fdc629;a2417c1417326903013f;CAR-100741;Paris;75012;Île-de-France;47;H;Fidèle;179;2.5;2026-03-02;118;Hygiène-Beauté
e731e83cd2cf9f22f128;6427290a7ddef059ba76;CAR-100742;Saint-Denis;93200;Île-de-France;64;H;Fidèle;81;3.8;2025-12-27;166;Bébé-Enfant
4c4c2099ff34f5032518;80fd6db03190f934de09;CAR-100743;Lyon;69003;Auvergne-Rhône-Alpes;31;H;Fidèle;159;2.4;2025-12-11;63;Électronique
e38758f07a25d5ac71e9;3b395e60638ae7dabbd3;CAR-100744;Rennes;35000;Bretagne;24;F;Occasionnel;64;0.6;2026-03-28;28;Hygiène-Beauté
1f915332fc0dcb529e80;faaa21e9fc7ace9b2de6;CAR-100745;Marseille;13008;PACA;51;H;Nouveau;38;0.5;2026-02-12;27;Bébé-Enfant
bda7276d0c578a10cf19;5c8e664c3a9a3728d834;CAR-100746;Boulogne;92100;Île-de-France;38;F;Nouveau;55;0.4;2026-03-30;64;Alimentaire
8b3c8252c2120b3b2ce3;ac6aa480153dc46877cb;CAR-100747;Rennes;35000;Bretagne;41;H;Occasionnel;37;1.6;2026-01-24;34;Électronique
ef3d9fd88b5c6d4f6bf4;69f54827cfbb077aba0e;CAR-100748;Bordeaux;33000;Nouvelle-Aquitaine;37;H;Occasionnel;35;1.1;2025-12-28;7;Mode
5b6c4e6e5f6ad2c418da;40c1ba1cafcda3ab136d;CAR-100749;Boulogne;92100;Île-de-France;52;H;Occasionnel;40;1.5;2025-12-24;164;Maison
dbe1816cd8235dc0be35;759d3110c053d8fb8715;CAR-100750;Toulouse;31000;Occitanie;37;H;VIP;279;4.4;2026-01-10;166;Électronique
24611d13f86b127670b2;e273e484a587d6782737;CAR-100751;Lille;59000;Hauts-de-France;44;F;Occasionnel;44;1.3;2026-01-07;97;Hygiène-Beauté
ea6acf1fb35f46671f6b;f53002a00fbabf1fd2e8;CAR-100752;Lille;59000;Hauts-de-France;46;F;Nouveau;20;0.7;2026-02-05;4;Maison
d9aab9edc5b36159bdce;4ec0fdacefeb50c2ffe2;CAR-100753;Strasbourg;67000;Grand Est;26;F;Occasionnel;36;1.4;2026-01-19;90;Alimentaire
4adf27bc8e8d1fe08b0a;3518a4dad230f1f425b6;CAR-100754;Lyon;69003;Auvergne-Rhône-Alpes;35;H;Occasionnel;70;1.1;2026-03-23;79;Jardin
245c3e3effa2dabcf9b7;eaeceed43332c528fddb;CAR-100755;Strasbourg;67000;Grand Est;23;H;Nouveau;44;1.5;2026-02-12;22;Électronique
dc2c87693fa4494ed691;480e12d01210adc446d6;CAR-100756;Boulogne;92100;Île-de-France;33;H;Fidèle;127;2.7;2026-01-22;157;Mode
b94f40569165a266485b;f1430942812b605dff15;CAR-100757;Nice;06000;PACA;50;F;Occasionnel;36;0.7;2025-12-18;23;Hygiène-Beauté
57c119edab2302e0b1c1;585d827dfd3d3cd0335a;CAR-100758;Nice;06000;PACA;31;H;VIP;259;6.2;2025-12-09;179;Mode
664ddda426a3adce7130;0e339358cbd29d2d83a8;CAR-100759;Nantes;44000;Pays de la Loire;21;F;Fidèle;159;3.5;2026-03-19;171;Maison
11a058cf4e610a3bb831;6578b0675cac9dc93a72;CAR-100760;Rennes;35000;Bretagne;71;F;Fidèle;92;3.2;2025-12-17;95;Électronique
07fe5acfcc20416d78cc;313d8cecde5f899848c9;CAR-100761;Boulogne;92100;Île-de-France;39;F;Occasionnel;67;1.0;2026-01-17;29;Jardin
43f0c2f358aeda1e7867;a604cb3ccc9702ea8999;CAR-100762;Toulouse;31000;Occitanie;63;F;Occasionnel;76;1.7;2026-02-06;4;Jardin
c86c35100d5d80742626;619d1f37965d946204ea;CAR-100763;Toulouse;31000;Occitanie;23;F;Occasionnel;80;1.3;2026-01-11;173;Électronique
4835f8e45f90ecbfa9d8;9b75570033915ad98008;CAR-100764;Toulouse;31000;Occitanie;23;F;Fidèle;112;3.2;2026-01-11;34;Jardin
a615bd64dbf0a25adefb;abd2beb512156a5d1338;CAR-100765;Marseille;13008;PACA;59;F;Fidèle;138;2.4;2025-12-16;167;Mode
f2fe13047ab1db245bce;0f8593f7ee6e564c8da3;CAR-100766;Nantes;44000;Pays de la Loire;43;F;VIP;243;4.9;2026-03-13;58;Maison
9897e1082ce73e49807e;107853d62a2c76dc9f13;CAR-100767;Toulouse;31000;Occitanie;59;H;Nouveau;33;0.3;2026-02-01;39;Hygiène-Beauté
07bb230531646fc6e221;31566a66fda8392d0421;CAR-100768;Saint-Denis;93200;Île-de-France;36;F;Occasionnel;50;0.9;2026-01-08;40;Hygiène-Beauté
0b1cc8bb1459e2adab22;44750f44a192baeb4c4f;CAR-100769;Nantes;44000;Pays de la Loire;72;F;Fidèle;160;3.9;2026-01-30;43;Alimentaire
800638f4540b4b550ad1;de5df7b6216cc915c5f8;CAR-100770;Bordeaux;33000;Nouvelle-Aquitaine;46;F;Occasionnel;59;1.8;2026-03-08;112;Bébé-Enfant
d8d52c1c60fa6da84d3f;fd82c5c928568a75116f;CAR-100771;Bordeaux;33000;Nouvelle-Aquitaine;61;F;VIP;315;5.4;2025-12-13;125;Électronique
25cef2165306eb175844;0abe3690e993f7439155;CAR-100772;Strasbourg;67000;Grand Est;50;F;Fidèle;103;2.5;2026-01-24;167;Hygiène-Beauté
a5b738a3be08d5bdf883;bc06b121e970cf24a9b0;CAR-100773;Nantes;44000;Pays de la Loire;29;F;VIP;274;4.4;2026-03-28;19;Mode
58731d9e7d9a13f3bfec;056afbb8ef7444c9c7ea;CAR-100774;Nice;06000;PACA;39;F;Nouveau;36;0.9;2026-01-16;138;Hygiène-Beauté
cfbd1337d8fb2abdf258;067d8fa7dc2183cb14db;CAR-100775;Paris;75012;Île-de-France;37;F;Occasionnel;39;1.3;2026-01-28;52;Hygiène-Beauté
9efd92afcf5eb9a2b0bf;4f92f04ee7c967f549e4;CAR-100776;Montpellier;34000;Occitanie;41;F;VIP;258;5.0;2025-12-13;157;Mode
930a3bb534baa7e33bbe;ca07dc88efdf6a6b3dd0;CAR-100777;Rennes;35000;Bretagne;55;F;Occasionnel;60;0.6;2025-12-23;64;Mode
edbb100b4f3302536fc1;840f201d89d75666a1c2;CAR-100778;Saint-Denis;93200;Île-de-France;31;F;Fidèle;130;2.2;2026-03-25;55;Électronique
115cd5cabfa33d8b7b96;f97e3365df2be80b99e6;CAR-100779;Lyon;69003;Auvergne-Rhône-Alpes;29;H;Fidèle;88;2.3;2026-03-26;68;Alimentaire
e67fdea5b20d6c80206a;7c916f37098b890240c1;CAR-100780;Toulouse;31000;Occitanie;34;F;Nouveau;61;0.6;2026-01-11;33;Alimentaire
a5fcbc1e63f35d2ed957;f41bb9ea9ed894cce1e9;CAR-100781;Marseille;13008;PACA;47;H;Occasionnel;77;1.2;2026-01-05;4;Bébé-Enfant
0b56989772c2b45826db;01c35a10933362a53a6b;CAR-100782;Paris;75012;Île-de-France;36;F;Fidèle;176;3.0;2026-02-04;92;Maison
15c90e029aa8e8367df9;7b52ef106e0b04195270;CAR-100783;Toulouse;31000;Occitanie;31;F;Occasionnel;40;1.4;2026-03-08;43;Hygiène-Beauté
4a21a9ad5e3149c0d413;cbb7d6cae917865d73b3;CAR-100784;Marseille;13008;PACA;65;H;Occasionnel;43;1.5;2026-03-26;33;Jardin
a92c5405dedb5f6c5474;b6bcefe0df6910ddc4c2;CAR-100785;Lyon;69003;Auvergne-Rhône-Alpes;30;F;Nouveau;68;0.4;2025-12-14;43;Électronique
473532b35892ee712d2f;cd7f235738f45151be7d;CAR-100786;Marseille;13008;PACA;50;H;Fidèle;122;3.7;2026-03-03;21;Hygiène-Beauté
6e7e694a35f74488eacb;323136b11b43bcf8208d;CAR-100787;Boulogne;92100;Île-de-France;43;H;Fidèle;104;3.0;2025-12-01;154;Mode
17d31d6b471da44b2380;348f18e588ec1f9ee224;CAR-100788;Saint-Denis;93200;Île-de-France;40;H;Nouveau;54;0.4;2025-12-19;116;Maison
3ab838f34c6d35631a98;c307c2336ec0a1ec0b80;CAR-100789;Rennes;35000;Bretagne;34;H;Fidèle;102;2.4;2025-12-02;26;Bébé-Enfant
62d0f8b03c28c094a617;6730cc9c7de2b58969dc;CAR-100790;Boulogne;92100;Île-de-France;36;H;Occasionnel;44;0.7;2026-01-06;151;Jardin
b5ecdc60eaa2a51d90c8;054c89bd74f69d380d67;CAR-100791;Strasbourg;67000;Grand Est;25;F;Occasionnel;63;0.7;2025-12-11;158;Mode
bcd73bee77a8a8619935;6a8da80fca7468703bfc;CAR-100792;Marseille;13008;PACA;45;F;Nouveau;25;0.6;2025-12-15;48;Alimentaire
1cb17b45a1c451d3c2a7;6956f356006ba23bc18f;CAR-100793;Nantes;44000;Pays de la Loire;43;H;Fidèle;92;2.2;2025-12-28;165;Mode
68dec0982293d9adbac5;7fbe2b56b7dd1669e6f0;CAR-100794;Versailles;78000;Île-de-France;40;F;VIP;262;5.1;2026-03-27;173;Jardin
33c13fdd97ec61459400;86d36ae408593a915a3e;CAR-100795;Toulouse;31000;Occitanie;36;F;VIP;187;7.0;2026-01-28;28;Électronique
46da2116b854b93e7597;046490cacf54faf106b7;CAR-100796;Lille;59000;Hauts-de-France;35;F;Occasionnel;53;1.4;2026-02-18;100;Jardin
b41afa32f899b0c08a73;7d838c5231aac63468c0;CAR-100797;Montpellier;34000;Occitanie;20;H;VIP;309;5.2;2026-01-16;141;Électronique
8907e2648a9a5ca7f689;4505d43194ea34695794;CAR-100798;Lille;59000;Hauts-de-France;29;F;Fidèle;173;3.5;2026-02-10;123;Alimentaire
73943eb4ed2f06f291a0;12ddec74415942703228;CAR-100799;Montpellier;34000;Occitanie;25;H;Occasionnel;32;1.8;2026-02-15;25;Maison
df80078b80db01ffd9e5;2784df6a4e243765cf4b;CAR-100800;Strasbourg;67000;Grand Est;42;F;Occasionnel;39;1.1;2026-03-01;85;Maison
